L_nm,W_um,T_K,Vgs_V,Vds_V,log10_Id_A
65.0,0.2,275.0,0.34,1.0,-4.950305290629774
65.0,0.2,275.0,0.35,0.05,-5.826158412436288
65.0,0.2,275.0,0.35,0.1,-5.725161212119501
65.0,0.2,275.0,0.35,0.3,-5.498222075302353
65.0,0.2,275.0,0.35,0.5,-5.301878566967956
65.0,0.2,275.0,0.35,0.9,-4.963766460582664
65.0,0.2,275.0,0.35,1.0,-4.890320230747665
65.0,0.2,275.0,0.36,0.05,-5.740365512417551
65.0,0.2,275.0,0.36,0.1,-5.638774725659714
65.0,0.2,275.0,0.36,0.3,-5.417081396636652
65.0,0.2,275.0,0.36,0.5,-5.2271789950275895
65.0,0.2,275.0,0.36,0.9,-4.903274166901171
65.0,0.2,275.0,0.36,1.0,-4.833398215387623
65.0,0.2,275.0,0.37,0.05,-5.6573582531307585
65.0,0.2,275.0,0.37,0.1,-5.554909782401645
65.0,0.2,275.0,0.37,0.3,-5.338658765583776
65.0,0.2,275.0,0.37,0.5,-5.155440198114649
65.0,0.2,275.0,0.37,0.9,-4.845850020118452
65.0,0.2,275.0,0.37,1.0,-4.779470902768245
65.0,0.2,275.0,0.38,0.05,-5.577287078248331
65.0,0.2,275.0,0.38,0.1,-5.473689159489355
65.0,0.2,275.0,0.38,0.3,-5.263062759355225
65.0,0.2,275.0,0.38,0.5,-5.08673253704757
65.0,0.2,275.0,0.38,0.9,-4.791432351030994
65.0,0.2,275.0,0.38,1.0,-4.728451118321563
65.0,0.2,275.0,0.39,0.05,-5.500314291733397
65.0,0.2,275.0,0.39,0.1,-5.395240589299376
65.0,0.2,275.0,0.39,0.3,-5.190393155187667
65.0,0.2,275.0,0.39,0.5,-5.021102188333783
65.0,0.2,275.0,0.39,0.9,-4.739935770774177
65.0,0.2,275.0,0.39,1.0,-4.6802362276741345
65.0,0.2,275.0,0.4,0.05,-5.426596886619096
65.0,0.2,275.0,0.4,0.1,-5.319690780784278
65.0,0.2,275.0,0.4,0.3,-5.1207308962219775
65.0,0.2,275.0,0.4,0.5,-4.958563887564912
65.0,0.2,275.0,0.4,0.9,-4.691258490158654
65.0,0.2,275.0,0.4,1.0,-4.634699251362012
65.0,0.2,275.0,0.41,0.05,-5.356281892789185
65.0,0.2,275.0,0.41,0.1,-5.247157481234166
65.0,0.2,275.0,0.41,0.3,-5.054130788248788
65.0,0.2,275.0,0.41,0.5,-4.899109302476882
65.0,0.2,275.0,0.41,0.9,-4.645280903447857
65.0,0.2,275.0,0.41,1.0,-4.591712536326711
65.0,0.2,275.0,0.42,0.05,-5.289495075171348
65.0,0.2,275.0,0.42,0.1,-5.177741670012366
65.0,0.2,275.0,0.42,0.3,-4.9906213509753465
65.0,0.2,275.0,0.42,0.5,-4.842697392964714
65.0,0.2,275.0,0.42,0.9,-4.601872416625
65.0,0.2,275.0,0.42,1.0,-4.551137609413159
65.0,0.2,275.0,0.43,0.05,-5.226331283788471
65.0,0.2,275.0,0.43,0.1,-5.111521715402289
65.0,0.2,275.0,0.43,0.3,-4.930202447879605
65.0,0.2,275.0,0.43,0.5,-4.789256224349357
65.0,0.2,275.0,0.43,0.9,-4.5608979382860735
65.0,0.2,275.0,0.43,1.0,-4.512830503557748
65.0,0.2,275.0,0.44,0.05,-5.166849061720971
65.0,0.2,275.0,0.44,0.1,-5.0485502786688645
65.0,0.2,275.0,0.44,0.3,-4.872843348673289
65.0,0.2,275.0,0.44,0.5,-4.738701437237493
65.0,0.2,275.0,0.44,0.9,-4.5222147825251096
65.0,0.2,275.0,0.44,1.0,-4.476652903603701
65.0,0.2,300.0,0.0,0.05,-9.402618584519944
65.0,0.2,300.0,0.0,0.1,-9.290957424558291
65.0,0.2,300.0,0.0,0.3,-8.999813293511801
65.0,0.2,300.0,0.0,0.5,-8.72271634207491
65.0,0.2,300.0,0.0,0.9,-8.170697513969346
65.0,0.2,300.0,0.0,1.0,-8.032007660934747
65.0,0.2,300.0,0.01,0.05,-9.291186627452044
65.0,0.2,300.0,0.01,0.1,-9.179626433691736
65.0,0.2,300.0,0.01,0.3,-8.889110763487533
65.0,0.2,300.0,0.01,0.5,-8.613105266681657
65.0,0.2,300.0,0.01,0.9,-8.065435399634953
65.0,0.2,300.0,0.01,1.0,-7.928449360633068
65.0,0.2,300.0,0.02,0.05,-9.179862933879836
65.0,0.2,300.0,0.02,0.1,-9.0684007777663
65.0,0.2,300.0,0.02,0.3,-8.778460578188529
65.0,0.2,300.0,0.02,0.5,-8.503414881307592
65.0,0.2,300.0,0.02,0.9,-7.9594372149186885
65.0,0.2,300.0,0.02,1.0,-7.823885579189592
65.0,0.2,300.0,0.03,0.05,-9.068666231178364
65.0,0.2,300.0,0.03,0.1,-8.95730244551651
65.0,0.2,300.0,0.03,0.3,-8.66792124443735
65.0,0.2,300.0,0.03,0.5,-8.393755179617727
65.0,0.2,300.0,0.03,0.9,-7.853035203010252
65.0,0.2,300.0,0.03,1.0,-7.718725677539517
65.0,0.2,300.0,0.04,0.05,-8.957617462699014
65.0,0.2,300.0,0.04,0.1,-8.846355839311626
65.0,0.2,300.0,0.04,0.3,-8.557534341815828
65.0,0.2,300.0,0.04,0.5,-8.284213857911064
65.0,0.2,300.0,0.04,0.9,-7.746482691337432
65.0,0.2,300.0,0.04,1.0,-7.613294191886783
65.0,0.2,300.0,0.05,0.05,-8.846734064924132
65.0,0.2,300.0,0.05,0.1,-8.735585975286712
65.0,0.2,300.0,0.05,0.3,-8.447345165716662
65.0,0.2,300.0,0.05,0.5,-8.174868705292253
65.0,0.2,300.0,0.05,0.9,-7.639993867770902
65.0,0.2,300.0,0.05,1.0,-7.507848888296708
65.0,0.2,300.0,0.06,0.05,-8.736042175701526
65.0,0.2,300.0,0.06,0.1,-8.625015330164322
65.0,0.2,300.0,0.06,0.3,-8.337394197993838
65.0,0.2,300.0,0.06,0.5,-8.065786458571718
65.0,0.2,300.0,0.06,0.9,-7.533734583862138
65.0,0.2,300.0,0.06,1.0,-7.40259773259895
65.0,0.2,300.0,0.07,0.05,-8.6255651188037
65.0,0.2,300.0,0.07,0.1,-8.514669046330775
65.0,0.2,300.0,0.07,0.3,-8.227720110806281
65.0,0.2,300.0,0.07,0.5,-7.95703092660682
65.0,0.2,300.0,0.07,0.9,-7.427850111776841
65.0,0.2,300.0,0.07,1.0,-7.297715976483488
65.0,0.2,300.0,0.08,0.05,-8.515328677413459
65.0,0.2,300.0,0.08,0.1,-8.404579841482832
65.0,0.2,300.0,0.08,0.3,-8.11836545326567
65.0,0.2,300.0,0.08,0.5,-7.848657734611187
65.0,0.2,300.0,0.08,0.9,-7.322466044083091
65.0,0.2,300.0,0.08,1.0,-7.193351376644615
65.0,0.2,300.0,0.09,0.05,-8.40536550560135
65.0,0.2,300.0,0.09,0.1,-8.294777944294616
65.0,0.2,300.0,0.09,0.3,-8.009371712024809
65.0,0.2,300.0,0.09,0.5,-7.740728736814342
65.0,0.2,300.0,0.09,0.9,-7.217690804503533
65.0,0.2,300.0,0.09,1.0,-7.089631231828037
65.0,0.2,300.0,0.1,0.05,-8.295707030470341
65.0,0.2,300.0,0.1,0.1,-8.185297033537944
65.0,0.2,300.0,0.1,0.3,-7.900785664425831
65.0,0.2,300.0,0.1,0.5,-7.6333025433535635
65.0,0.2,300.0,0.1,0.9,-7.113626606587633
65.0,0.2,300.0,0.1,1.0,-6.986669730472323
65.0,0.2,300.0,0.11,0.05,-8.186388325041042
65.0,0.2,300.0,0.11,0.1,-8.076176445156294
65.0,0.2,300.0,0.11,0.3,-7.792651127638789
65.0,0.2,300.0,0.11,0.5,-7.52643858583356
65.0,0.2,300.0,0.11,0.9,-7.010366447003026
65.0,0.2,300.0,0.11,1.0,-6.884572562895885
65.0,0.2,300.0,0.12,0.05,-8.077450993766211
65.0,0.2,300.0,0.12,0.1,-7.967457791305338
65.0,0.2,300.0,0.12,0.3,-7.685021060612208
65.0,0.2,300.0,0.12,0.5,-7.4201992605183005
65.0,0.2,300.0,0.12,0.9,-6.907999098149566
65.0,0.2,300.0,0.12,1.0,-6.783432989618405
65.0,0.2,300.0,0.13,0.05,-7.968939110382297
65.0,0.2,300.0,0.13,0.1,-7.859184100405833
65.0,0.2,300.0,0.13,0.3,-7.577952135294122
65.0,0.2,300.0,0.13,0.5,-7.314649750556137
65.0,0.2,300.0,0.13,0.9,-6.806605443484447
65.0,0.2,300.0,0.13,1.0,-6.683339947018016
65.0,0.2,300.0,0.14,0.05,-7.860895781567241
65.0,0.2,300.0,0.14,0.1,-7.751403955533745
65.0,0.2,300.0,0.14,0.3,-7.471498519208402
65.0,0.2,300.0,0.14,0.5,-7.209854226741218
65.0,0.2,300.0,0.14,0.9,-6.706270715264698
65.0,0.2,300.0,0.14,1.0,-6.584375698399587
65.0,0.2,300.0,0.15,0.05,-7.753380798600201
65.0,0.2,300.0,0.15,0.1,-7.644171246257237
65.0,0.2,300.0,0.15,0.3,-7.365720272946334
65.0,0.2,300.0,0.15,0.5,-7.105881741449181
65.0,0.2,300.0,0.15,0.9,-6.607063986841722
65.0,0.2,300.0,0.15,1.0,-6.486617239574813
65.0,0.2,300.0,0.16,0.05,-7.646443426896207
65.0,0.2,300.0,0.16,0.1,-7.53754060618666
65.0,0.2,300.0,0.16,0.3,-7.260681661561985
65.0,0.2,300.0,0.16,0.5,-7.002799781704803
65.0,0.2,300.0,0.16,0.9,-6.509061599266295
65.0,0.2,300.0,0.16,1.0,-6.390133575014347
65.0,0.2,300.0,0.17,0.05,-7.540144812955298
65.0,0.2,300.0,0.17,0.1,-7.431570624448614
65.0,0.2,300.0,0.17,0.3,-7.156447071119987
65.0,0.2,300.0,0.17,0.5,-6.900678542565182
65.0,0.2,300.0,0.17,0.9,-6.41232943634694
65.0,0.2,300.0,0.17,1.0,-6.294993753863266
65.0,0.2,300.0,0.18,0.05,-7.434548892205542
65.0,0.2,300.0,0.18,0.1,-7.326325837527778
65.0,0.2,300.0,0.18,0.3,-7.053082738677086
65.0,0.2,300.0,0.18,0.5,-6.799584561201184
65.0,0.2,300.0,0.18,0.9,-6.3169304366979
65.0,0.2,300.0,0.18,1.0,-6.201260295343216
65.0,0.2,300.0,0.19,0.05,-7.329722596763401
65.0,0.2,300.0,0.19,0.1,-7.221869017165091
65.0,0.2,300.0,0.19,0.3,-6.950654034410637
65.0,0.2,300.0,0.19,0.5,-6.699584966216123
65.0,0.2,300.0,0.19,0.9,-6.222927137686079
65.0,0.2,300.0,0.19,1.0,-6.108994725689495
65.0,0.2,300.0,0.2,0.05,-7.2257356554452965
65.0,0.2,300.0,0.2,0.1,-7.1182662218022505
65.0,0.2,300.0,0.2,0.3,-6.849234352580437
65.0,0.2,300.0,0.2,0.5,-6.600745202672717
65.0,0.2,300.0,0.2,0.9,-6.130376418307269
65.0,0.2,300.0,0.2,1.0,-6.0182561214579104
65.0,0.2,300.0,0.21,0.05,-7.12266091062118
65.0,0.2,300.0,0.21,0.1,-7.015585662919516
65.0,0.2,300.0,0.21,0.3,-6.748880322747785
65.0,0.2,300.0,0.21,0.5,-6.503125679588737
65.0,0.2,300.0,0.21,0.9,-6.039337566320756
65.0,0.2,300.0,0.21,1.0,-5.929109167094706
65.0,0.2,300.0,0.22,0.05,-7.020572734772315
65.0,0.2,300.0,0.22,0.1,-6.913896549926127
65.0,0.2,300.0,0.22,0.3,-6.6496608669358
65.0,0.2,300.0,0.22,0.5,-6.406788168227602
65.0,0.2,300.0,0.22,0.9,-5.949871689099954
65.0,0.2,300.0,0.22,1.0,-5.841619412678319
65.0,0.2,300.0,0.23,0.05,-6.919546688257695
65.0,0.2,300.0,0.23,0.1,-6.813261148597928
65.0,0.2,300.0,0.23,0.3,-6.551636923796173
65.0,0.2,300.0,0.23,0.5,-6.311784914221374
65.0,0.2,300.0,0.23,0.9,-5.862041715444993
65.0,0.2,300.0,0.23,1.0,-5.7558614796084395
65.0,0.2,300.0,0.24,0.05,-6.819659038831433
65.0,0.2,300.0,0.24,0.1,-6.713750172438278
65.0,0.2,300.0,0.24,0.3,-6.454863665366716
65.0,0.2,300.0,0.24,0.5,-6.21817141162297
65.0,0.2,300.0,0.24,0.9,-5.775925558254896
65.0,0.2,300.0,0.24,1.0,-5.671920224395635
65.0,0.2,300.0,0.25,0.05,-6.72098590049978
65.0,0.2,300.0,0.25,0.1,-6.615422595717808
65.0,0.2,300.0,0.25,0.3,-6.359398328799658
65.0,0.2,300.0,0.25,0.5,-6.126000871011672
65.0,0.2,300.0,0.25,0.9,-5.69159994517742
65.0,0.2,300.0,0.25,1.0,-5.589887788248286
65.0,0.2,300.0,0.26,0.05,-6.623601906910557
65.0,0.2,300.0,0.26,0.1,-6.5183424274290145
65.0,0.2,300.0,0.26,0.3,-6.2652913578306775
65.0,0.2,300.0,0.26,0.5,-6.035327491242899
65.0,0.2,300.0,0.26,0.9,-5.609158470487825
65.0,0.2,300.0,0.26,1.0,-5.5098700853973845
65.0,0.2,300.0,0.27,0.05,-6.527585856958413
65.0,0.2,300.0,0.27,0.1,-6.422564501244837
65.0,0.2,300.0,0.27,0.3,-6.172595183465412
65.0,0.2,300.0,0.27,0.5,-5.9462111248162595
65.0,0.2,300.0,0.27,0.9,-5.5287053545288
65.0,0.2,300.0,0.27,1.0,-5.431975551208576
65.0,0.2,300.0,0.28,0.05,-6.433008943770786
65.0,0.2,300.0,0.28,0.1,-6.328147079287553
65.0,0.2,300.0,0.28,0.3,-6.081362180907633
65.0,0.2,300.0,0.28,0.5,-5.858716450518346
65.0,0.2,300.0,0.28,0.9,-5.450350684304642
65.0,0.2,300.0,0.28,1.0,-5.356319378741082
65.0,0.2,300.0,0.29,0.05,-6.339950776043345
65.0,0.2,300.0,0.29,0.1,-6.235144925810351
65.0,0.2,300.0,0.29,0.3,-5.991646850240706
65.0,0.2,300.0,0.29,0.5,-5.772920959942279
65.0,0.2,300.0,0.29,0.9,-5.374209265262218
65.0,0.2,300.0,0.29,1.0,-5.283015591630887
65.0,0.2,300.0,0.3,0.05,-6.248489949729959
65.0,0.2,300.0,0.3,0.1,-6.143613727302965
65.0,0.2,300.0,0.3,0.3,-5.903517543154284
65.0,0.2,300.0,0.3,0.5,-5.688909739201436
65.0,0.2,300.0,0.3,0.9,-5.300398990117239
65.0,0.2,300.0,0.3,1.0,-5.2121733988637855
65.0,0.2,300.0,0.31,0.05,-6.158713126621008
65.0,0.2,300.0,0.31,0.1,-6.053615537381711
65.0,0.2,300.0,0.31,0.3,-5.817043530944649
65.0,0.2,300.0,0.31,0.5,-5.6067846644489
65.0,0.2,300.0,0.31,0.9,-5.229030229549677
65.0,0.2,300.0,0.31,1.0,-5.143886443499572
65.0,0.2,300.0,0.32,0.05,-6.070714448716331
65.0,0.2,300.0,0.32,0.1,-5.96521918607373
65.0,0.2,300.0,0.32,0.3,-5.732307430660801
65.0,0.2,300.0,0.32,0.5,-5.526653194636373
65.0,0.2,300.0,0.32,0.9,-5.160201535130351
65.0,0.2,300.0,0.32,1.0,-5.078234994530851
65.0,0.2,300.0,0.33,0.05,-5.984598326297051
65.0,0.2,300.0,0.33,0.1,-5.8784992475170466
65.0,0.2,300.0,0.33,0.3,-5.649410884272205
65.0,0.2,300.0,0.33,0.5,-5.448636625576151
65.0,0.2,300.0,0.33,0.9,-5.093995923990558
65.0,0.2,300.0,0.33,1.0,-5.015274711505105
65.0,0.2,300.0,0.34,0.05,-5.900485099058861
65.0,0.2,300.0,0.34,0.1,-5.793551935633477
65.0,0.2,300.0,0.34,0.3,-5.568459337084574
65.0,0.2,300.0,0.34,0.5,-5.372854419339516
65.0,0.2,300.0,0.34,0.9,-5.030475993459971
65.0,0.2,300.0,0.34,1.0,-4.955037126253488
65.0,0.2,300.0,0.35,0.05,-5.818539445789488
65.0,0.2,300.0,0.35,0.1,-5.710511383747645
65.0,0.2,300.0,0.35,0.3,-5.48960648311538
65.0,0.2,300.0,0.35,0.5,-5.299459822919893
65.0,0.2,300.0,0.35,0.9,-4.969703945088889
65.0,0.2,300.0,0.35,1.0,-4.897559433480567
65.0,0.2,300.0,0.36,0.05,-5.7389584993242675
65.0,0.2,300.0,0.36,0.1,-5.629544277330022
65.0,0.2,300.0,0.36,0.3,-5.413017959324427
65.0,0.2,300.0,0.36,0.5,-5.2286043565068985
65.0,0.2,300.0,0.36,0.9,-4.911722124004065
65.0,0.2,300.0,0.36,1.0,-4.8428425357694165
65.0,0.2,300.0,0.37,0.05,-5.661890283521433
65.0,0.2,300.0,0.37,0.1,-5.550773147894754
65.0,0.2,300.0,0.37,0.3,-5.33881413466844
65.0,0.2,300.0,0.37,0.5,-5.1603799345277706
65.0,0.2,300.0,0.37,0.9,-4.856510547269416
65.0,0.2,300.0,0.37,1.0,-4.79084436534841
65.0,0.2,300.0,0.38,0.05,-5.587500813000463
65.0,0.2,300.0,0.38,0.1,-5.474333365654578
65.0,0.2,300.0,0.38,0.3,-5.267105481832628
65.0,0.2,300.0,0.38,0.5,-5.094859022122487
65.0,0.2,300.0,0.38,0.9,-4.804020134998866
65.0,0.2,300.0,0.38,1.0,-4.7414944141797415
65.0,0.2,300.0,0.39,0.05,-5.515949417526643
65.0,0.2,300.0,0.39,0.1,-5.4003581483731145
65.0,0.2,300.0,0.39,0.3,-5.197992265610611
65.0,0.2,300.0,0.39,0.5,-5.032091821095576
65.0,0.2,300.0,0.39,0.9,-4.7541913232125115
65.0,0.2,300.0,0.39,1.0,-4.694706683695684
65.0,0.2,300.0,0.4,0.05,-5.447388963676053
65.0,0.2,300.0,0.4,0.1,-5.328980900665406
65.0,0.2,300.0,0.4,0.3,-5.131557182157127
65.0,0.2,300.0,0.4,0.5,-4.972104299455035
65.0,0.2,300.0,0.4,0.9,-4.706938129758998
65.0,0.2,300.0,0.4,1.0,-4.650378670738521
65.0,0.2,300.0,0.41,0.05,-5.381955042777437
65.0,0.2,300.0,0.41,0.1,-5.26032403844521
65.0,0.2,300.0,0.41,0.3,-5.06785918672722
65.0,0.2,300.0,0.41,0.5,-4.914891456780569
65.0,0.2,300.0,0.41,0.9,-4.662163515653429
65.0,0.2,300.0,0.41,1.0,-4.608405125453701
65.0,0.2,300.0,0.42,0.05,-5.3197596972730015
65.0,0.2,300.0,0.42,0.1,-5.194494384338123
65.0,0.2,300.0,0.42,0.3,-5.00693340775237
65.0,0.2,300.0,0.42,0.5,-4.860426285896131
65.0,0.2,300.0,0.42,0.9,-4.619759806287989
65.0,0.2,300.0,0.42,1.0,-4.568665189771615
65.0,0.2,300.0,0.43,0.05,-5.260881172295431
65.0,0.2,300.0,0.43,0.1,-5.131578936907027
65.0,0.2,300.0,0.43,0.3,-4.948789575481751
65.0,0.2,300.0,0.43,0.5,-4.808663582852391
65.0,0.2,300.0,0.43,0.9,-4.579611823694213
65.0,0.2,300.0,0.43,1.0,-4.531041542234732
65.0,0.2,300.0,0.44,0.05,-5.205359314851903
65.0,0.2,300.0,0.44,0.1,-5.071640511185663
65.0,0.2,300.0,0.44,0.3,-4.893407982247949
65.0,0.2,300.0,0.44,0.5,-4.759530629312237
65.0,0.2,300.0,0.44,0.9,-4.54159937830548
65.0,0.2,300.0,0.44,1.0,-4.495413612869016
65.0,0.2,325.0,0.0,0.05,-9.109944120879259
65.0,0.2,325.0,0.0,0.1,-8.996974842223326
65.0,0.2,325.0,0.0,0.3,-8.722507682791353
65.0,0.2,325.0,0.0,0.5,-8.463557721486959
65.0,0.2,325.0,0.0,0.9,-7.950409884362402
65.0,0.2,325.0,0.0,1.0,-7.822065459021196
65.0,0.2,325.0,0.01,0.05,-9.007336486611278
65.0,0.2,325.0,0.01,0.1,-8.894455754253427
65.0,0.2,325.0,0.01,0.3,-8.620491435851669
65.0,0.2,325.0,0.01,0.5,-8.362343189316764
65.0,0.2,325.0,0.01,0.9,-7.8522742215518955
65.0,0.2,325.0,0.01,1.0,-7.725145067214609
65.0,0.2,325.0,0.02,0.05,-8.904855067418366
65.0,0.2,325.0,0.02,0.1,-8.792066871866023
65.0,0.2,325.0,0.02,0.3,-8.518598939625493
65.0,0.2,325.0,0.02,0.5,-8.261208346542853
65.0,0.2,325.0,0.02,0.9,-7.753910301440859
65.0,0.2,325.0,0.02,1.0,-7.6278468347105255
65.0,0.2,325.0,0.03,0.05,-8.802520952619599
65.0,0.2,325.0,0.03,0.1,-8.689825177250288
65.0,0.2,325.0,0.03,0.3,-8.416866998844458
65.0,0.2,325.0,0.03,0.5,-8.160218492484455
65.0,0.2,325.0,0.03,0.9,-7.655497692784673
65.0,0.2,325.0,0.03,1.0,-7.530403286709556
65.0,0.2,325.0,0.04,0.05,-8.700346726184636
65.0,0.2,325.0,0.04,0.1,-8.587754553000396
65.0,0.2,325.0,0.04,0.3,-8.315329647629392
65.0,0.2,325.0,0.04,0.5,-8.059430227614746
65.0,0.2,325.0,0.04,0.9,-7.557189540494153
65.0,0.2,325.0,0.04,1.0,-7.433001881555145
65.0,0.2,325.0,0.05,0.05,-8.598354806648103
65.0,0.2,325.0,0.05,0.1,-8.485874794254391
65.0,0.2,325.0,0.05,0.3,-8.214017789578307
65.0,0.2,325.0,0.05,0.5,-7.958895624129341
65.0,0.2,325.0,0.05,0.9,-7.459112683805878
65.0,0.2,325.0,0.05,1.0,-7.335798182088501
65.0,0.2,325.0,0.06,0.05,-8.49656751932159
65.0,0.2,325.0,0.06,0.1,-8.384206659126793
65.0,0.2,325.0,0.06,0.3,-8.112964210826632
65.0,0.2,325.0,0.06,0.5,-7.8586568534956776
65.0,0.2,325.0,0.06,0.9,-7.361374984842002
65.0,0.2,325.0,0.06,1.0,-7.238923551540856
65.0,0.2,325.0,0.07,0.05,-8.395007585960244
65.0,0.2,325.0,0.07,0.1,-8.28277733400947
65.0,0.2,325.0,0.07,0.3,-8.012201500920453
65.0,0.2,325.0,0.07,0.5,-7.758767400605387
65.0,0.2,325.0,0.07,0.9,-7.264068321949746
65.0,0.2,325.0,0.07,1.0,-7.142488394033749
65.0,0.2,325.0,0.08,0.05,-8.293699648075297
65.0,0.2,325.0,0.08,0.1,-8.181612431091104
65.0,0.2,325.0,0.08,0.3,-7.911764655332407
65.0,0.2,325.0,0.08,0.5,-7.659268433735468
65.0,0.2,325.0,0.08,0.9,-7.1672771860791675
65.0,0.2,325.0,0.08,1.0,-7.0465911705292985
65.0,0.2,325.0,0.09,0.05,-8.192672021452262
65.0,0.2,325.0,0.09,0.1,-8.080740379079092
65.0,0.2,325.0,0.09,0.3,-7.811690369805996
65.0,0.2,325.0,0.09,0.5,-7.560207986624209
65.0,0.2,325.0,0.09,0.9,-7.0710779869704465
65.0,0.2,325.0,0.09,1.0,-6.9513174201123755
65.0,0.2,325.0,0.1,0.05,-8.091954859955829
65.0,0.2,325.0,0.1,0.1,-7.980190223545204
65.0,0.2,325.0,0.1,0.3,-7.712012503403635
65.0,0.2,325.0,0.1,0.5,-7.46163114668974
65.0,0.2,325.0,0.1,0.9,-6.97554306729088
65.0,0.2,325.0,0.1,1.0,-6.856750931387134
65.0,0.2,325.0,0.11,0.05,-7.991582951769009
65.0,0.2,325.0,0.11,0.1,-7.8800022199964985
65.0,0.2,325.0,0.11,0.3,-7.612775735488857
65.0,0.2,325.0,0.11,0.5,-7.363587334379606
65.0,0.2,325.0,0.11,0.9,-6.880734210504773
65.0,0.2,325.0,0.11,1.0,-6.762956692437589
65.0,0.2,325.0,0.12,0.05,-7.891587208955025
65.0,0.2,325.0,0.12,0.1,-7.780203355191473
65.0,0.2,325.0,0.12,0.3,-7.514020344436104
65.0,0.2,325.0,0.12,0.5,-7.2661241283206675
65.0,0.2,325.0,0.12,0.9,-6.786721370007205
65.0,0.2,325.0,0.12,1.0,-6.670006518543245
65.0,0.2,325.0,0.13,0.05,-7.792007682420863
65.0,0.2,325.0,0.13,0.1,-7.680837704758124
65.0,0.2,325.0,0.13,0.3,-7.415789806843496
65.0,0.2,325.0,0.13,0.5,-7.169290746339768
65.0,0.2,325.0,0.13,0.9,-6.693557815475348
65.0,0.2,325.0,0.13,1.0,-6.577960352242515
65.0,0.2,325.0,0.14,0.05,-7.692889221619925
65.0,0.2,325.0,0.14,0.1,-7.581944104650994
65.0,0.2,325.0,0.14,0.3,-7.318130395207952
65.0,0.2,325.0,0.14,0.5,-7.07313866545324
65.0,0.2,325.0,0.14,0.9,-6.60130324144578
65.0,0.2,325.0,0.14,1.0,-6.486875663361724
65.0,0.2,325.0,0.15,0.05,-7.594274672794169
65.0,0.2,325.0,0.15,0.1,-7.483566436134477
65.0,0.2,325.0,0.15,0.3,-7.221089398511619
65.0,0.2,325.0,0.15,0.5,-6.9777201309468895
65.0,0.2,325.0,0.15,0.9,-6.510009195651697
65.0,0.2,325.0,0.15,1.0,-6.39680797673416
65.0,0.2,325.0,0.16,0.05,-7.496209316942819
65.0,0.2,325.0,0.16,0.1,-7.385750491995215
65.0,0.2,325.0,0.16,0.3,-7.124714698452513
65.0,0.2,325.0,0.16,0.5,-6.883080260451634
65.0,0.2,325.0,0.16,0.9,-6.419727525914494
65.0,0.2,325.0,0.16,1.0,-6.307808981637765
65.0,0.2,325.0,0.17,0.05,-7.398743109820684
65.0,0.2,325.0,0.17,0.1,-7.288541189558979
65.0,0.2,325.0,0.17,0.3,-7.029056030766804
65.0,0.2,325.0,0.17,0.5,-6.789272264181014
65.0,0.2,325.0,0.17,0.9,-6.330506461681826
65.0,0.2,325.0,0.17,1.0,-6.219927632749388
65.0,0.2,325.0,0.18,0.05,-7.301929046591957
65.0,0.2,325.0,0.18,0.1,-7.191988997160517
65.0,0.2,325.0,0.18,0.3,-6.934162697710426
65.0,0.2,325.0,0.18,0.5,-6.69634612213313
65.0,0.2,325.0,0.18,0.9,-6.242393708178291
65.0,0.2,325.0,0.18,1.0,-6.133212476373384
65.0,0.2,325.0,0.19,0.05,-7.205819484135473
65.0,0.2,325.0,0.19,0.1,-7.096141449365403
65.0,0.2,325.0,0.19,0.3,-6.840081062444237
65.0,0.2,325.0,0.19,0.5,-6.604346916683537
65.0,0.2,325.0,0.19,0.9,-6.1554358498058805
65.0,0.2,325.0,0.19,1.0,-6.04771331782271
65.0,0.2,325.0,0.2,0.05,-7.110471962970998
65.0,0.2,325.0,0.2,0.1,-7.001049654322427
65.0,0.2,325.0,0.2,0.3,-6.746860768657549
65.0,0.2,325.0,0.2,0.5,-6.513320209917096
65.0,0.2,325.0,0.2,0.9,-6.069679699677964
65.0,0.2,325.0,0.2,1.0,-5.96348288598434
65.0,0.2,325.0,0.21,0.05,-7.015943239653025
65.0,0.2,325.0,0.21,0.1,-6.906763980386382
65.0,0.2,325.0,0.21,0.3,-6.654545888285178
65.0,0.2,325.0,0.21,0.5,-6.423308590588246
65.0,0.2,325.0,0.21,0.9,-5.985177156396959
65.0,0.2,325.0,0.21,1.0,-5.8805824354271214
65.0,0.2,325.0,0.22,0.05,-6.922290608242722
65.0,0.2,325.0,0.22,0.1,-6.813328958107897
65.0,0.2,325.0,0.22,0.3,-6.563182428248758
65.0,0.2,325.0,0.22,0.5,-6.334355229594739
65.0,0.2,325.0,0.22,0.9,-5.9019830792883745
65.0,0.2,325.0,0.22,1.0,-5.799072932805917
65.0,0.2,325.0,0.23,0.05,-6.829573988044414
65.0,0.2,325.0,0.23,0.1,-6.720798620922237
65.0,0.2,325.0,0.23,0.3,-6.472811060938872
65.0,0.2,325.0,0.23,0.5,-6.246501203942394
65.0,0.2,325.0,0.23,0.9,-5.8201610719768135
65.0,0.2,325.0,0.23,1.0,-5.719028029505608
65.0,0.2,325.0,0.24,0.05,-6.737852785373168
65.0,0.2,325.0,0.24,0.1,-6.629214983242143
65.0,0.2,325.0,0.24,0.3,-6.38347407516756
65.0,0.2,325.0,0.24,0.5,-6.159788482685153
65.0,0.2,325.0,0.24,0.9,-5.739783076164373
